sentence	label	e1	e2
Remember to reverse the position of <e1> batteries </e1> stored in <e2> flashlights </e2> to prevent them from accidentally switching on and losing power.	0	batteries	flashlights
The other contents of the <e1> suitcase </e1> included some <e2> gym shoes </e2> , dirty sweat socks, Limburger cheese, scented oils, and a severely poop stained Armani suit.	0	suitcase	gym shoes
The <e1> funds </e1> collected from this <e2> endeavour </e2> will now be shared by victims of Hurricane Katrina, and earthquake victims in Pakistan.	0	funds	endeavour
Tapestries of rocky coastlines share wall space with a <e1> clock </e1> inside a ship's <e2> wheel </e2> .	0	clock	wheel
First, the <e1> gift </e1> <e2> cards </e2> are on the thin side and are glossy.	0	gift	cards
In the summer, relax by the lake, take out a <e1> paddle </e1> <e2> boat </e2> , canoe or kayak or enjoy the sun at the split rock pool.	0	paddle	boat
The Office serves as the <e1> secretariat </e1> for the General Assembly's only <e2> committee </e2> dealing exclusively with international cooperation in the peaceful uses of space.	0	secretariat	committee
Any <e1> herb </e1> can be used in herb <e2> butter </e2> , but it is best to use bold flavors.	0	herb	butter
When Josh visits the Tatums, Josh meets his blonde haired twin cousin and two beautiful <e1> country </e1> <e2> cousins </e2> .	0	country	cousins
In addition to the preparation of the road condition report, the <e1> police </e1> <e2> dispatchers </e2> are responsible for several other critical functions.	0	police	dispatchers
The <e1> email </e1> is received from a <e2> wealthy, dying person </e2> wanting to get their money out of the country.	0	email	wealthy, dying person
The <e1> clutter </e1> in my <e2> house </e2> was destroying me.	0	clutter	house
Arizona police found 214 <e1> pounds </e1> of <e2> marijuana </e2> in trunk of 62-year-old woman.	0	pounds	marijuana
<e1> Heat </e1> is recovered in a <e2> generator </e2> and powers a turbine generator which yields electricity.	0	Heat	generator
Rattles also wear out or break off, so it is unusual to find an adult <e1> snake </e1> with 10 <e2> rattles </e2> .	0	snake	rattles
<e1> Hope </e1> preaches with a <e2> hammer </e2> .	0	Hope	hammer
Did you know that the new Natural Dorito <e1> chips </e1> contain <e2> yeast extract </e2> ?	0	chips	yeast extract
<e1> People </e1> with <e2> red hair </e2> are supposed to get mad very easily, but Allie never did, and he had very red hair.	0	People	red hair
Because winter has been mild in much of the country, <e1> oil </e1> <e2> prices </e2> have been low for the past few months.	0	oil	prices
In my Vancouver home there is small portion of our <e1> kitchen </e1> that contains my <e2> desk </e2> .	0	kitchen	desk
We even heard from descendants of Gustav Schoenike who was the <e1> violin </e1> <e2> maker </e2> .	0	violin	maker
The rest of the points are awarded proportionally to the distance the <e1> ball </e1> is from the <e2> farthest traveling ball </e2> .	0	ball	farthest traveling ball
The <e1> collaboration </e1> produced the PUMP (Pittsburg urban mathematics program) <e2> curriculum </e2> , which focuses on mathematical analyses of real-world situations, the use of computational tools, and on making algebra accessible to all students.	0	collaboration	curriculum
The <e1> video </e1> contains a <e2> clip </e2> from the movie.	0	video	clip
It is a <e1> method </e1> for solving a system of <e2> equations </e2> .	0	method	equations
The <e1> servant </e1> brought forth <e2> jewels </e2> of silver, and jewels of gold, and clothing, and gave them to Rebekah.	0	servant	jewels
The provisions of the <e1> proposal </e1> for a <e2> directive </e2> also run counter to the case.	0	proposal	directive
Not sure what brand of model it came from but the <e1> wings </e1> are from a <e2> trashed plane </e2> my buddy had.	0	wings	trashed plane
This study investigated the <e1> effectiveness </e1> of <e2> magnesium </e2> in reducing sodium toxicity in water.	0	effectiveness	magnesium
The troubled company is still feeling <e1> aftershocks </e1> after its devastating <e2> withdrawal </e2> of the pain medication Vioxx six months ago.	1	aftershocks	withdrawal
This answer leads me to think that the <e1> robber </e1> was inside the <e2> office </e2> when the manager decided to take action and escape out the side door.	0	robber	office
The <e1> systolic murmur </e1> radiated to <e2> both carotid arteries </e2> .	0	systolic murmur	both carotid arteries
The <e1> requirement </e1> was for transportation <e2> services </e2> , so the contracting officer used the clause with its Alternate IV.	0	requirement	services
This public key <e1> algorithm </e1> is used for encrypting <e2> emails </e2> .	0	algorithm	emails
He was a <e1> young refugee </e1> on the run from a <e2> nation </e2> at war.	0	young refugee	nation
The <e1> senator </e1> also wielded enormous <e2> influence </e2> in the dispensing of Rhode Island's share of expanding federal budgets of the 1950s and 1960s.	0	senator	influence
The accident was not the only one that has raised strong doubts about <e1> air bags </e1> in <e2> BMW sedans </e2> .	0	air bags	BMW sedans
<e1> Evaluators </e1> applied the statistically accurate <e2> generalization </e2> that men are usually taller than women to their estimates of the height of individuals who did not necessarily conform to the generalization.	0	Evaluators	generalization
The <e1> founders </e1> designed the <e2> constitution </e2> to transform the barbarian rule we rejected as colonies, into a civilization befitting the dignity of a free people.	0	founders	constitution
The university is the largest <e1> institution </e1> of <e2> research </e2> and education in Denmark with about 35.000 students and 7000 employees.	0	institution	research
The authors found that the peak <e1> rowing force </e1> exerted on the <e2> oar blade </e2> increased slowly, but quadratically, with stroke rate.	0	rowing force	oar blade
The discharge <e1> valve </e1> is kept in the <e2> closed position </e2> at all times unless the dike is deliberately being drained.	0	valve	closed position
Keep <e1> money </e1> in a <e2> box </e2> and keep your eye on it at all times.	0	money	box
Surrounding each neuron there was a group of cells of the glial type (satellite cells), which together with the <e1> collagen fibres </e1> composed the <e2> glial capsule </e2> .	0	collagen fibres	glial capsule
The <e1> logs </e1> sawed smoothly and accurately using <e2> saw design </e2> .	0	logs	saw design
Enter the long-term portion of <e1> gains </e1> from <e2> line </e2> 12, column (f), here and include on the appropriate line of Schedule D (see instructions).	0	gains	line
In a conventional, steam turbine-only power plant, the <e1> heat </e1> required to produce the steam comes from a <e2> boiler </e2> .	0	heat	boiler
News from the Caravan posts a <e1> recipe </e1> for <e2> manti </e2> , a dish made in not just Kazakhstan, but also in the rest of Central Asia, Mongolia, and Turkey.	0	recipe	manti
The <e1> land </e1> was farmed for <e2> cattle </e2> , but segments of the forests were sold off and the chapel fell into disrepair.	0	land	cattle
Some people voluntarily get involved with <e2> politicisation </e2> , while others become victims of <e1> circumstances </e1> created by the politicisation, he said.	0	circumstances	politicisation
The <e1> data </e1> is received from a <e2> sensor </e2> in the shoe, with audible feedback provided through the earphones.	0	data	sensor
Commisioner Wilson stated that the Board selected a <e2> list </e2> of expenditure reduction and <e1> revenue increase </e1> from the list attached to staff report.	0	revenue increase	list
The <e1> submission </e1> <e2> deadline </e2> is February, 2, 2007.	0	submission	deadline
The <e1> pollen </e1> is derived from a podocarp/broadleaved <e2> forest </e2> , which probably. covered both the alluvial flats and sides of the valley.	0	pollen	forest
The President believes that if you use a <e1> gun </e1> in a <e2> crime </e2> , you should do hard time.	0	gun	crime
The <e1> mystery </e1> of <e2> poisoning </e2> in Antarctic deepens as suicide is ruled out.	0	mystery	poisoning
The <e1> heater </e1> inside the <e2> car </e2> consumed gasoline.	0	heater	car
The <e1> notion </e1> of a backprojection was used in that <e2> section </e2> to characterize the set of states that can reach another set of states in one stage.	0	notion	section
You own a <e1> house </e1> that contains a <e2> granny flat </e2> .	0	house	granny flat
Most public vanpool programs require that the commute trip has an origination or destination in the <e1> county </e1> providing the <e2> vanpool service </e2> .	0	county	vanpool service
The <e1> bag </e1> contained <e2> books </e2> , a cell phone and notepads, but no explosives.	0	bag	books
A tokamak is a toroidal (doughnut shape) <e1> magnetic bottle </e1> that contains the <e2> fusion plasma </e2> .	0	magnetic bottle	fusion plasma
Rwandatel had no customer-service department and 12 employees whose sole <e1> job </e1> was to play on the company soccer <e2> team </e2> .	0	job	team
We recommend rinsing your <e1> grater </e1> in warm <e2> water </e2> immediately after each use.	0	grater	water
The <e1> data </e1> presented here are mainly derived from a <e2> survey </e2> designed by researchers at the Harvard School of Public Health.	0	data	survey
The <e1> weaver </e1> sits with a <e2> loom </e2> fixing the back strap, keeps her legs against the footrest, which is adjustable for keeping the loom in tension.	0	weaver	loom
The question then is if Sharp, as a <e1> handset </e1> <e2> maker </e2> , would be willing to produce panels for a possible competitor.	0	handset	maker
One in four Americans keep <e1> coins </e1> in a <e2> jar </e2> .	0	coins	jar
Put <e1> wine </e1> in a small <e2> pot </e2> , and when it begins to boil, then put in grated Lebkuchen and grated Semmel.	0	wine	pot
According to Staten, the company's <e1> storage strategy </e1> is derived from customer's <e2> needs </e2> .	0	storage strategy	needs
A <e2> lamp </e2> 's lumen output expresses the total amount of <e1> light </e1> the lamp emits in all directions per unit time.	0	light	lamp
The defendant and I flinched when the <e1> judge </e1> pounded his <e2> gavel </e2> .	0	judge	gavel
This <e1> manual </e1> is for the serious <e2> user </e2> of the GNU Image Manipulation Program.	0	manual	user
